"iso3","round","economy_label","regionwb_raw","is_oic","pop_adult","n_total","n_unbanked_fin","n_asked","n_religion_dk_ref","relig_A_p","relig_A_n","relig_A_se","relig_A_deff","relig_B_p","relig_B_n","relig_B_se","relig_B_deff","relig_all_p","relig_all_n","relig_all_se","unbanked_fin_share","unbanked_fin_se","unbanked_answered_share","far_A_p","expensive_A_p","documentation_A_p","trust_A_p","money_A_p","family_A_p","no_need_A_p","account_fin_p","account_mob_p","anydigpayment_p","mobileowner_p","internet_access_p","internet_use_p","female_p","in_balanced_oic_frame","decomposition_check"
"ROU",2024,"Romania","High income",0,16033507,1000,319,319,319,,0,,,,0,,,0,681,0,0.286633280997102,0.0165209653188806,0,0.288843168502724,0.474180634937455,0.084796554434206,0.394876447621881,0.389307551687993,0.371236009679593,,0.713366719002898,,0.636113685894941,,,0.769398178748638,0.519968231601594,0,
"RUS",2011,"Russian Federation","Europe & Central Asia",0,121299952,2000,904,886,88,0.0413274905262021,791,0.00900818799808601,1.62010087656846,0.0419246940411577,798,0.00902995698325525,1.61996154692407,0.0198617025040385,1874,0.00416551515123706,0.50686562159438,0.0144925795578434,0.480592996360278,0.134102629075043,0.208023341910264,0.141071325287783,0.432916707621615,0.772956921383203,0.246090848662258,,0.487315670942382,,,,,,0.558983125390987,0,0.0198617025040385
"RUS",2014,"Russian Federation",,0,120843536,2000,545,722,62,0.0203164099865952,501,0.00782554850489118,1.54146794979094,0.020276682078874,660,0.00684126694575353,1.55495087431113,0.00632491855508502,1938,0.00224085936692745,0.326169084914609,0.0130585556967801,0.311320679158286,0.0688414516778161,0.208479902970452,0.0940934727004572,0.359054700247336,0.518828539497392,0.297688833471802,0.540328313707844,0.673830915085391,,,,,,0.560533477356098,0,0.00632491855508502
"RUS",2017,"Russian Federation","Europe & Central Asia (excluding high income)",0,119382752,2000,455,788,37,0.0382920753964231,429,0.0107731863394258,1.3520524378791,0.0342751386824731,751,0.00772722452640058,1.35473505112736,0.00888442671055305,1963,0.00245845610279997,0.242411118983919,0.0111305437947357,0.232017372225872,0.150225835351308,0.364262980108844,0.146926036449673,0.367077055217431,0.518516931137254,0.31125225383998,0.587643508068813,0.757588881016081,,0.15480716600114,0.965781139873884,,,0.550058517405445,0,0.00888442671055305
"RUS",2021,"Russian Federation","Europe & Central Asia (excluding high income)",0,117643312,2011,179,370,2,0.0566191003670953,177,0.0201207385303568,1.34156295596818,0.0872480293015971,368,0.0171627569879768,1.36117360722259,0.00631254248131067,2009,0.00219381008814957,0.112919289860555,0.00876054840670309,0.111491394960052,0.1510387694124,0.493615549916437,0.129417168290169,0.42938596250207,0.597337381857063,0.218028694591253,0.533529647398329,0.887080710139445,0.329383356055164,0.874150459442505,0.994370898687986,0.929800281795086,,0.540373330938602,0,0.00631254248131067
"RUS",2024,"Russian Federation","Europe & Central Asia (excluding high income)",0,118635010,1000,143,0,0,,0,,,,0,,,0,857,0,0.207559811090357,0.0163245314885548,0,,,,,,,,0.792440188909643,0.0581761873044621,,,,0.929471951593244,0.526548801406318,0,
"RWA",2011,"Rwanda","Sub-Saharan Africa",0,6214525,1000,606,604,0,0.00718732388991856,604,0.00417025228496196,1.47206527017914,0.00718732388991856,604,0.00417025228496196,1.47206527017914,0.0048243682278874,998,0.00274102373696499,0.672361777552705,0.0185421867620052,0.671232895828501,0.240862553039014,0.400436682083755,0.195114308525443,0.0600799095246012,0.884293647173868,0.0747558116409848,,0.327638222447295,,,,,,0.512296952446289,0,0.0048243682278874
"RWA",2014,"Rwanda","Sub-Saharan Africa",0,6722169,1000,547,556,1,0.0111379273353831,546,0.00523678841003998,1.35951059356737,0.0110271031549071,555,0.00517417189271184,1.36247600016776,0.00688490562815342,999,0.00315055981280995,0.618551126604557,0.0184949722912279,0.618149627020941,0.0898246876429347,0.282139590729758,0.109208100334259,0.0415596053307756,0.824225126891318,0.0429566601073223,0.0420289256415331,0.381448873395443,0.180976851949719,,,,,0.504800840213509,0,0.00688490562815342
"RWA",2017,"Rwanda","Sub-Saharan Africa (excluding high income)",0,7094419,1000,589,614,4,0.025483215507748,585,0.00742394571851794,1.29832043015648,0.0246227975464236,610,0.00715788612958956,1.30133589910075,0.0161130960331836,996,0.00457749417045786,0.633426292585006,0.0174812756445003,0.6323023100552,0.0616048179132507,0.129304579073554,0.0997501389345041,0.025066803796603,0.942608551201235,0.0589485981393541,0.0330066759463948,0.366573707414994,0.31114641541215,0.00385367840710751,0.482709901042336,,,0.53089388545666,0,0.0161130960331836
"SAU",2011,"Saudi Arabia","High Income",1,19385192,1000,519,516,33,0.249134614744194,482,0.0216598466042354,1.20881999491421,0.248108335173984,483,0.0216142075265751,1.20956479976944,0.128872612172929,963,0.0119803378736871,0.533726602940671,0.0175224874719721,0.517281038226072,0.0558401102036454,0.128898919388034,0.133962128612876,0.110520929530499,0.478889126700243,0.541691937204116,,0.465168009574439,,,,,,0.457494081781789,1,0.128872612172929
"SAU",2014,"Saudi Arabia",,1,20459520,1018,280,318,13,0.0929319555852668,269,0.0210693736803354,1.41661092911103,0.0965767648481348,305,0.0202292797791303,1.43052934788893,0.0275263239832344,1005,0.00646065819269642,0.305904120709651,0.018070321734355,0.296198695162273,0.122648047382545,0.213721761742545,0.263940317088428,0.136990214668003,0.56804318735491,0.455589629445556,0.318570730083083,0.694095879290349,,,,,,0.41733780925605,1,0.0275263239832344
"SAU",2017,"Saudi Arabia","High income: nonOECD",1,24033932,1009,257,290,1,0.0765801683298122,257,0.0190082107381284,1.31310690705815,0.0710690528991931,289,0.0173183872776466,1.31295178444309,0.0216917967975428,1008,0.00549353325644101,0.283018834100533,0.0169773956253001,0.283256060552407,0.124155438350077,0.275149128358073,0.218120247450523,0.0572080519868537,0.651470971020073,0.477732502219724,0.475049789758721,0.716981165899467,,,1,,,0.395176574903013,1,0.0216917967975428
"SAU",2021,"Saudi Arabia","High income",1,26216154,1019,218,218,0,0.046954285889052,218,0.0190854741510817,1.77448947891721,0.046954285889052,218,0.0190854741510817,1.77448947891721,0.0120575099970825,1019,0.00485947517244911,0.25679253275352,0.0194509558372299,0.25679253275352,0.346414229977004,0.202386211415939,0.214159307234648,0.0951209518770689,0.475209262709358,0.695576997038886,0.527663624134401,0.74320746724648,,0.73454579640307,0.99160831266693,0.921472603897177,,0.404312944843045,1,0.0120575099970825
"SAU",2024,"Saudi Arabia","High income",1,25248449,1018,229,0,0,,0,,,,0,,,0,789,0,0.220461664746681,0.0144645348425156,0,,,,,,,,0.779538335253319,0.365012282127332,0.757246348679077,,,0.991219883732476,0.355869011527475,1,
"SDN",2011,"Sudan","Sub-Saharan Africa",1,21213128,1000,871,869,8,0.0427180402797609,861,0.00876769494463662,1.61853769309332,0.0427180402797609,861,0.00876769494463662,1.61853769309332,0.0397404293929568,990,0.00805071639418238,0.931002021480228,0.0103948930736884,0.930296173061692,0.229531938887335,0.464145243512205,0.271185129262648,0.134656015221276,0.827449359609114,0.155988647115356,,0.0689979785197721,,,,,,0.500163243876696,0,0.0397404293929568
"SDN",2014,"Sudan","Sub-Saharan Africa",1,22329188,1000,770,781,54,0.0319895895099741,719,0.00812759946624514,1.53378604274277,0.0338268870246171,727,0.00829077807184696,1.5290018484417,0.0268736731793589,946,0.00662139186212329,0.847315667191057,0.0143127254915485,0.840075586808639,0.148229174549333,0.0684868161754169,0.110118722895836,0.129837997663762,0.676710832110806,0.0860709729164242,0.195613043606766,0.152684332808943,,,,,,0.483893674421522,0,0.0268736731793589
"SEN",2011,"Senegal","Sub-Saharan Africa",1,7520351,1000,903,903,1,0.057926790177611,902,0.00951652263820714,1.49692137462523,0.057926790177611,902,0.00951652263820714,1.49692137462523,0.0545524176591659,999,0.00890508391911297,0.941788589531584,0.00917608687970186,0.94174763510806,0.276070329444673,0.377984437650316,0.340044357152749,0.131979802617044,0.839147716699492,0.0468937346516796,,0.0582114104684157,,,,,,0.528428878969665,1,0.0545524176591659
"SEN",2014,"Senegal","Sub-Saharan Africa",1,7984296,1000,821,826,0,0.0943300946898931,821,0.0121786824319431,1.42535670211909,0.093864652724574,826,0.0121120576359713,1.42469124377088,0.0830842388072302,1000,0.0106120713187182,0.880781887057007,0.0124589495552905,0.880781887057007,0.384330955203246,0.458445577846689,0.259646124095275,0.17489801272409,0.735782060040602,0.0284596362002971,0.240826345495557,0.119218112942993,0.0618836087308474,,,,,0.527964721996839,1,0.0830842388072302
"SEN",2017,"Senegal","Sub-Saharan Africa (excluding high income)",1,8785339,1000,755,799,32,0.115320076485445,724,0.013577845925835,1.30830567482043,0.128230514547257,767,0.0138569596609344,1.31746237457558,0.0913231796114556,968,0.0108137879295313,0.796432818199743,0.0148725075953848,0.791910501576732,0.231772905045329,0.361522577304195,0.157820029809496,0.182340928615517,0.670980037919371,0.096072851182432,0.186256053212471,0.203567181800257,0.31798090640193,0.00193794483334707,0.703167849636249,,,0.529396868365901,1,0.0913231796114556
"SEN",2021,"Senegal","Sub-Saharan Africa (excluding high income)",1,9612429,1000,661,725,27,0.152144876004668,635,0.0168953601351675,1.40517253444727,0.158639736651317,698,0.0164602712250416,1.41688766547151,0.107827671230089,973,0.0121461505910931,0.718651739339998,0.0173341505588802,0.708717073237359,0.30193756772569,0.454217104950461,0.198594963864278,0.315264115410323,0.736137453290937,0.101204829470982,0.263575563338737,0.281348260660002,0.448898717927942,0.530213006879555,0.828418487435749,0.507730177197149,,0.52797615856703,1,0.107827671230089
"SEN",2024,"Senegal","Sub-Saharan Africa (excluding high income)",1,11094279,1000,458,0,0,,0,,,,0,,,0,542,0,0.519504046690926,0.0203319477349628,0,,,,,,,,0.480495953309074,0.66912648954156,0.734799570850334,,,0.701018953221928,0.523640183788672,1,
"SGP",2011,"Singapore","High Income",0,4306629.5,1000,13,13,1,0,12,0,1.28998107782051,0,12,0,1.28998107782051,0,999,0,0.0177810769341601,0.0050779050139166,0.0151681609030426,0,0.186350694846818,0,0.069574761303701,0.83915093328934,0.333040703157672,,0.98221892306584,,,,,,0.508478329518453,0,0
"SGP",2014,"Singapore",,0,4531991.5,1000,44,53,18,0.121162383191159,30,0.0670960438060083,1.2683486093115,0.169663493572438,35,0.0740145585589784,1.36100528921134,0.0030785444886483,982,0.00207667760937118,0.0364740022640758,0.00697255048282005,0.0254084180879081,0.0592249508975803,0.0715750013465159,0.256161221773188,0.0707843113447907,0.461790299008102,0.580198834194441,0.472341627895994,0.963525997735924,0.0614945987389551,,,,,0.509387151390385,0,0.0030785444886483
"SGP",2017,"Singapore","High income: nonOECD",0,4752894,1000,21,24,1,0,20,0,1.23554112433435,0,23,0,1.29417818622962,0,999,0,0.0218771207697668,0.0054536249505128,0.0193173717226491,0,0.059286478215724,0.165542921956861,0.0790954425969325,0.214246239175511,0.762265705642945,0.614310618635221,0.978122879230233,0.0954800799234507,0.429189394289871,0.939015724859463,,,0.519771840014334,0,0
"SGP",2021,"Singapore","High income",0,4986385.5,1000,30,37,2,0.00964573225257899,28,0.0209039548167369,1.28082314649538,0.00795454338606937,35,0.0171293263685608,1.30137297964023,0.000240947506738816,998,0.00054690274592375,0.0281050701169787,0.0058176423473083,0.0249797009111873,0.180439718394698,0.145723393493371,0.315361455291251,0.132912801502465,0.740947781725402,0.489949709704417,0.654218663590242,0.971894929883021,0.306042671703265,0.94838043412618,0.970240702778353,0.941495889908974,,0.515793347254806,0,0.000240947506738816
"SGP",2024,"Singapore","High income",0,5220107,1000,16,0,0,,0,,,,0,,,0,984,0,0.021809085112968,0.00599473271969224,0,,,,,,,,0.978190914887032,0.564689658881854,,,,0.929346695746047,0.490976691250226,0,
"SLE",2011,"Sierra Leone","Sub-Saharan Africa",1,3404131,1000,755,753,3,0.0884877371518585,750,0.0124563686739994,1.44277485829547,0.0884877371518585,750,0.0124563686739994,1.44277485829547,0.0748587806760578,995,0.0102779680769033,0.846582446149785,0.0140469683730367,0.845979150168442,0.374403121286394,0.445612295685864,0.424180818481503,0.202948504935472,0.821830301629799,0.0702965436440204,,0.153417553850215,,,,,,0.515901735987729,1,0.0748587806760577
"SLE",2014,"Sierra Leone","Sub-Saharan Africa",1,3560408,1008,868,897,73,0.110620373177735,798,0.0126394243366189,1.29579167136204,0.106859664811326,824,0.0122309131611762,1.29155072196095,0.0941942905058746,935,0.0108816252520249,0.858511522724305,0.0124889254323239,0.851509426338052,0.373738841751283,0.325978386535685,0.272193619295455,0.175888124521432,0.758424954009275,0.104142221129916,0.198366831211333,0.141488477275695,0.0445238788686852,,,,,0.520922276123569,1,0.0941942905058746
"SLE",2017,"Sierra Leone","Sub-Saharan Africa (excluding high income)",1,4259099,1000,855,878,30,0.0428547862477439,825,0.00818136815180604,1.34625910951476,0.0419967648472708,848,0.00799571299639342,1.34749584210895,0.0373768331581099,970,0.00709596274064089,0.876130322189636,0.012138867454971,0.872174065739917,0.189276493179729,0.296477609731838,0.2917665994331,0.104972573107159,0.7862207653024,0.0439723839157183,0.144317192916035,0.123869677810364,0.110186137117415,0.00545400663193563,0.449643038515474,,,0.527268791212348,1,0.0373768331581099
"SLE",2021,"Sierra Leone","Sub-Saharan Africa (excluding high income)",1,4758780,1001,830,866,3,0.0377227105081056,827,0.00794522508485663,1.43818512562754,0.0389996858384128,863,0.00791376148745192,1.44208902401287,0.0325148851018971,998,0.0067788270707283,0.862222121374147,0.0131551350575787,0.861944559760903,0.18975737131882,0.21658476824483,0.291656495628814,0.127730697721376,0.898679496669855,0.0532313914203834,0.0990684685454989,0.137777878625853,0.190402143348394,0.27005586976239,0.586379418745106,0.2216155566137,,0.524044895071455,1,0.0325148851018971
"SLE",2024,"Sierra Leone","Sub-Saharan Africa (excluding high income)",1,5200533,1001,819,0,0,,0,,,,0,,,0,182,0,0.849866588059162,0.0133464243709091,0,,,,,,,,0.150133411940838,0.321957258314931,0.367338246527309,,,0.327527811394524,0.515575434001311,1,
"SLV",2011,"El Salvador","Latin America & Caribbean",0,4295003,1000,867,864,32,0.0314306235751421,827,0.00663163975264686,1.19471311416118,0.031226650505965,832,0.00659238345458314,1.19525525592131,0.0267583985551932,959,0.00572195563914876,0.856355141963428,0.012182553833738,0.851348001137207,0.161664133095363,0.30104850818515,0.251279394609753,0.197744177710145,0.397640146903064,0.0681138161697624,,0.138476833423865,,,,,,0.514620011433894,0,0.0267583985551932
"SLV",2014,"El Salvador","Latin America & Caribbean",0,4440483,1000,690,759,11,0.0351536095927078,680,0.00807873084479428,1.30848000156512,0.0393157114223733,748,0.00814356740477401,1.31336113914455,0.0228782878813249,989,0.00547327199981562,0.653652798110827,0.017342487403578,0.650809067586354,0.17412516870153,0.506152608933188,0.277634588476988,0.277131499899189,0.650921370977156,0.182911013447616,0.268016116719324,0.346347201889173,0.0455678776179102,,,,,0.516987622375708,0,0.0228782878813249
"SLV",2017,"El Salvador","Latin America & Caribbean (excluding high income)",0,4581828,1000,691,747,13,0.0457836720385619,678,0.00911478892447615,1.28933407392477,0.0459695112679479,734,0.00876580496107562,1.28601941790659,0.0322088906585476,987,0.0063796205703847,0.706642470948033,0.0163582306634877,0.703501690109506,0.177762584404045,0.448124012282258,0.231499579676731,0.304739728597043,0.53239391402273,0.136397529814932,0.252500802315577,0.293357529051967,0.0354961480336692,0.0119263439781521,0.741386968676897,,,0.547404368241134,0,0.0322088906585476
"SLV",2021,"El Salvador","Latin America & Caribbean (excluding high income)",0,4761482,1002,661,738,18,0.0636580687440407,644,0.0120971167548944,1.58110852603473,0.0697490880884778,720,0.0119577648690353,1.58669654816795,0.0438281791967932,984,0.00827580015560331,0.692905788577441,0.0184941902276076,0.688493698623179,0.26070617696718,0.560973726405383,0.353071306497566,0.340062747892501,0.678592939156794,0.187326146114741,0.228102023485318,0.307094211422559,0.109182214533868,0.278190788001185,0.849932685096847,0.631734330539282,,0.575167560134269,0,0.0438281791967932
"SLV",2024,"El Salvador","Latin America & Caribbean (excluding high income)",0,4718943,1000,570,570,570,,0,,,,0,,,0,430,0,0.571370943042867,0.0200627427257159,0,0.358827217147396,0.579495477759968,0.386326037006622,0.458800390744601,0.226245410158437,0.322214663051048,,0.428629056957133,0.0584358193880142,0.279642408049641,,,0.808486578051928,0.55729257438149,0,
"SOM",2014,"Somalia","Sub-Saharan Africa",1,5541968,1000,905,933,112,0.115099271518643,796,0.0126464101948091,1.24991496801584,0.115356270106052,821,0.0124626062861178,1.24954326640891,0.105448318558751,888,0.011536397250664,0.921442825649058,0.00951718886992672,0.916151050892374,0.470378422194532,0.323089859524306,0.39057646515667,0.226559455169174,0.63583728808813,0.131660906687966,0.342059393506844,0.0785571743509417,0.370659136924705,,,,,0.495448622721957,0,0.105448318558751
"SRB",2011,"Serbia","Europe & Central Asia",0,6029082.5,1001,372,379,43,0.015103800879578,336,0.00775555601799466,1.35859009076772,0.015103800879578,336,0.00775555601799466,1.35859009076772,0.0053277003157074,957,0.00270018155158178,0.368681556169579,0.0174850288380428,0.352739046163607,0.106375020326168,0.203618458312071,0.240189071597608,0.194071782900557,0.639336521944632,0.388202932098666,,0.62791152317395,,,,,,0.526984253132662,0,0.0053277003157074
"SRB",2014,"Serbia","Europe & Central Asia",0,6001928,1000,163,265,14,0,156,0,1.36833677651668,0.00147554539286435,251,0.0028061748661483,1.3415037854696,0,986,0,0.169076617044473,0.01365903909028,0.164499863908115,0.101498824824327,0.132653567297358,0.106405869309517,0.0585747993947131,0.472496221273784,0.327840748381883,0.788962326780866,0.830923382955527,,,,,,0.521760488766194,0,0
"SRB",2017,"Serbia","Europe & Central Asia (excluding high income)",0,5887777,1000,215,238,7,0,210,0,1.32870521443567,0,231,0,1.33686242765798,0,993,0,0.285589535037487,0.0167536522957809,0.28333377964853,0.0622100163607748,0.091463879914901,0.277964952557262,0.115669217224692,0.471208903309448,0.339558185391367,0.833521117641441,0.714410464962513,,0.0422860216010251,0.883415818460665,,,0.52203111293564,0,0
"SRB",2021,"Serbia","Europe & Central Asia (excluding high income)",0,5846630,1001,72,152,3,0.0689519890980728,70,0.0431330937285753,2.02861850403978,0.0329083530646742,149,0.0206797342249088,2.00217665833807,0.00723030573654956,998,0.00374365120203849,0.105842631582839,0.0135671128425473,0.104860002316476,0.231370177370765,0.255117275567658,0.214129698526083,0.220277478016516,0.522413307938532,0.528558652545105,0.463171220465094,0.894157368417161,,0.874851859157791,0.955617723933084,0.849966023535916,,0.506582685153453,0,0.00723030573654957
"SRB",2024,"Serbia","Europe & Central Asia (excluding high income)",0,5672737,1000,127,127,127,,0,,,,0,,,0,873,0,0.167455541499726,0.0135081253062673,0,0.090276941354308,0.113672793987253,0.164749852971814,0.10696184865965,0.318920408580015,0.597539736779425,,0.832544458500274,,0.7704588083377,,,0.792348956895418,0.522602322149977,0,
"SSD",2017,"South Sudan","Sub-Saharan Africa (excluding high income)",0,7108488,1000,914,953,37,0.0536385979249653,877,0.00931072229978241,1.49772439774057,0.0554295358430359,916,0.00924428954875929,1.49508866946875,0.0488273625120449,963,0.00850630020116511,0.914299960685097,0.0108465475552801,0.910302737225705,0.238180836489999,0.267093166693192,0.274400612414635,0.185092594298009,0.634682746261443,0.0531706439262859,0.165550360740263,0.0857000393149026,,0.000548195140701368,0.266354975376993,,,0.504588483037933,0,0.0488273625120449
"SSD",2021,"South Sudan","Sub-Saharan Africa (excluding high income)",0,6567610.5,1001,934,975,92,0.0399968012355881,844,0.00920955791643669,1.8643269322912,0.0416281927483172,883,0.00915099909926994,1.85342980469893,0.0375609865470728,909,0.00859815981408296,0.945170059897572,0.00975473406824013,0.939099762649321,0.433747145398575,0.368790736131925,0.486083612576413,0.2150597635296,0.746044490119544,0.0289915681486577,0.19641703050222,0.0548299401024283,0.00849857032819192,0.0481070972131712,0.323689058122012,0.0560365931731539,,0.533593411999104,0,0.0375609865470728
"SVK",2011,"Slovak Republic","High Income",0,4587122,1012,164,166,5,0,161,0,1.46019130329304,0,161,0,1.46019130329304,0,1006,0,0.200474660809802,0.0153590449076559,0.197650669978002,0.158726584978043,0.451882735170394,0.109719288552031,0.302292285959656,0.776741391940829,0.425610625224852,,0.79878179332862,,,,,,0.529675728867785,0,0
"SVK",2014,"Slovak Republic","High Income: OECD",0,4599027,1000,199,210,2,0.0202290528174068,198,0.0121437234779099,1.47322412972848,0.0194812133984528,208,0.0116078345858702,1.46721525414397,0.00459063336504849,998,0.00242367622667795,0.227586039453054,0.0150142689613929,0.226932689656054,0.181671310768566,0.502450298298665,0.0878211774432891,0.252501067476698,0.656069982041964,0.44783412844817,0.741718505386543,0.772413960546946,,,,,,0.519715348609754,0,0.00459063336504849
"SVK",2017,"Slovak Republic","High income: OECD",0,4598181.5,1000,141,157,3,0.0459620063924831,138,0.0226816672165274,1.61906537682943,0.0411072535720726,154,0.0201885563253177,1.5923654761774,0.00717528825070718,997,0.00312244586974481,0.158184116625409,0.0134785403297388,0.156113468794971,0.199567216332902,0.467641067256914,0.105669301095418,0.18626534291035,0.582107704834044,0.494302540900562,0.71502008384877,0.841815883374591,,0.232627249777594,0.940081266959375,,,0.520777576384795,0,0.00717528825070718
"SVK",2021,"Slovak Republic","High income",0,4609787,1005,29,44,1,0.0719977457271359,28,0.0543679609071366,1.23872867543793,0.0774878972008654,43,0.0447169473136693,1.20283706816504,0.00304967023297953,1004,0.00213716328181659,0.0438030316645222,0.00792636945294332,0.0423578572103837,0.314069600992329,0.535848392397068,0.174517761910787,0.358940447122372,0.610652776224818,0.513808448738635,0.535388630921652,0.956196968335478,,0.945502543801981,0.990157336003984,0.944774115248332,,0.518862784282791,0,0.00304967023297953
"SVK",2024,"Slovak Republic","High income",0,4563499,1001,92,0,0,,0,,,,0,,,0,909,0,0.0778488152803888,0.00948950870602404,0,,,,,,,,0.922151184719611,,,,,0.877699621050501,0.515490329195415,0,
"SVN",2011,"Slovenia","High Income",0,1763880.25,1001,20,19,0,0,19,0,1.39494969094141,0,19,0,1.39494969094141,0,1000,0,0.0285628673088253,0.0065095586754382,0.026747506505577,0.0466781870733955,0.273252206760033,0.21242822717779,0.0551032609869288,0.631091392766037,0.656580361257822,,0.971437132691175,,,,,,0.528327448252375,0,0
"SVN",2014,"Slovenia","High Income: OECD",0,1766041.25,1003,12,16,0,0.14168033025889,12,0.112997519936924,1.25997069374808,0.118668666224457,16,0.093613587958189,1.34067185596473,0.00390398103001392,1003,0.00251655683819231,0.027554855517913,0.00660592923889116,0.027554855517913,0.315313113695123,0.61868376100134,0.336804754870225,0.426444287689282,0.471001254703022,0.38992079086802,0.592489201662827,0.972445144482087,,,,,,0.514608940323457,0,0.00390398103001392
"SVN",2017,"Slovenia","High income: OECD",0,1758821.25,1000,15,23,1,0,14,0,1.26672075618865,0.0785344572419889,22,0.0654591711487198,1.30263978490622,0,999,0,0.0246659958818859,0.00600657782834544,0.0232130773290884,0.229340167835624,0.485698245594505,0.181324763683258,0.537836568816431,0.336834390299008,0.494443432747726,0.242108197887888,0.975334004118114,,,0.970675687947328,,,0.511317006901721,0,0
"SVN",2021,"Slovenia","High income",0,1782241.875,1000,5,6,0,0,5,0,1.28844063717442,0,6,0,1.27338758274334,0,1000,0,0.00950338598472846,0.00431007266224059,0.00950338598472846,0.563204550668358,0.391381046605724,0,0,0.105277256297108,1,0.375963555056796,0.990496614015272,,0.970184086855026,0.975093481011138,0.905631438084821,,0.514590276862127,0,0
"SVN",2024,"Slovenia","High income",0,1803880,1001,10,0,0,,0,,,,0,,,0,991,0,0.012527426760183,0.00443482913754888,0,,,,,,,,0.987472573239817,,,,,0.875626234786046,0.515396701102642,0,
"SWE",2011,"Sweden","High Income",0,7884234.5,1006,5,7,4,0,3,0,1.3589146426866,0,3,0,1.3589146426866,0,1002,0,0.00808151318898548,0.00373823680056858,0.0048931922536917,0,0.384423980424647,0.494696771516442,0.192195996658501,0.200779758976688,0,,0.99190229959998,,,,,,0.506182956199136,0,0
"SWE",2014,"Sweden","High Income: OECD",0,7970030.5,1001,3,5,1,0.226375787652797,3,0.249441929556744,1.06585994431966,0.201349038531466,4,0.21717270693097,1.17317797649115,0.000635108758362551,1000,0.000975355268311171,0.00280080551293018,0.00204451105849271,0.00280555073909515,0,0.226375787652797,0,0.226375787652797,0,0.226375787652797,0.226375787652797,0.99719919448707,,,,,,0.504883657608232,0,0.000635108758362551
"SWE",2017,"Sweden","High income: OECD",0,8180019,1000,2,3,0,0,2,0,1.00071804783387,0,3,0,1.00127490383077,0,1000,0,0.00257788381323961,0.00196227017525805,0.00257788381323961,0.513398207285575,0,0.513398207285575,0,0.513398207285575,0.513398207285575,1,0.99742211618676,,,0.944452317456512,,,0.503079386530917,0,0
"SWE",2021,"Sweden","High income",0,8528795,1006,2,4,0,0,2,0,1.61994690435761,0,4,0,1.44264443761589,0,1006,0,0.00311235304217863,0.00210916173957752,0.00311235304217863,0,0,0,0.893683535456337,0,0,1,0.996887646957821,,0.990595785214184,0.980137036969664,0.953560506074849,,0.489656853785343,0,0
"SWE",2024,"Sweden","High income",0,8719085,1004,6,0,0,,0,,,,0,,,0,998,0,0.0143450548542549,0.00515285023186701,0,,,,,,,,0.985654945145745,,,,,0.983168689435757,0.493498877892163,0,
"SWZ",2011,"Swaziland","Sub-Saharan Africa",0,746568,1000,556,553,1,0.0587354825303478,552,0.0120571035632761,1.45148593461698,0.0587354825303478,552,0.0120571035632761,1.45148593461698,0.0418816448986571,996,0.00820697846954826,0.714305587029619,0.0184729679264045,0.713055262243184,0.297015955361364,0.339811717079595,0.386306550053819,0.135213035776376,0.721780166874985,0.10364354509496,,0.285694412970381,,,,,,0.502372918593211,0,0.0418816448986571
"SWZ",2021,"Eswatini","Sub-Saharan Africa (excluding high income)",0,725765,1000,515,563,8,0.0531444536664387,508,0.0120000015917214,1.45373298737682,0.0568411469908463,555,0.0118668653419117,1.4578650787658,0.0324937385442771,992,0.00707305348966339,0.615298731019971,0.0193400985697359,0.611422948257671,0.273637612517688,0.624670516443908,0.23346930571318,0.165233056958169,0.84324624554485,0.277984637018976,0.107863285626219,0.384701268980029,0.567443942292523,0.645172853096496,0.845896340860358,0.499574760015223,,0.5564862774735,0,0.0324937385442771
"SWZ",2024,"Eswatini","Sub-Saharan Africa (excluding high income)",0,816208,1051,514,0,0,,0,,,,0,,,0,537,0,0.568643778452735,0.0200454591598747,0,,,,,,,,0.431356221547265,0.504069175550071,0.612197603788788,,,0.515840126136019,0.566074350738732,0,
"SYR",2011,"Syrian Arab Republic","Middle East & North Africa",1,14167701,1011,766,766,119,0.178686537711067,647,0.0170570958809727,1.28266630658282,0.178686537711067,647,0.0170570958809727,1.28266630658282,0.131481035035219,892,0.0128383063117925,0.767469141646389,0.0150734237294023,0.735819478733317,0.101587698870044,0.376605260458523,0,0.052400393729593,0.317249170072433,0.0208230779249783,,0.232530858353611,,,,,,0.489446108795449,0,0.131481035035219
"TCD",2011,"Chad","Sub-Saharan Africa",1,6198513,1000,836,834,12,0.0933644727120265,821,0.0132740698309726,1.70897996383354,0.0931936331119714,822,0.0132495821536662,1.70755766381325,0.0846951887261501,985,0.0119252974395411,0.908768657502987,0.0122350828864753,0.907145793961522,0.410535160928894,0.383317803494158,0.426082991153223,0.23150822116889,0.604888950539146,0.128549739798867,,0.0897440876678166,,,,,,0.533344542933875,1,0.0846951887261501
"TCD",2014,"Chad","Sub-Saharan Africa",1,6617284,1000,888,917,5,0.105337611119223,883,0.0128796265184348,1.55426331834549,0.106977789377364,912,0.0127612242463331,1.55461781199582,0.097180164036522,995,0.0118337043821919,0.923005019400834,0.0106191160895663,0.922559027150635,0.314935724869021,0.22127755212573,0.320937632039067,0.145724763141188,0.768917640422684,0.0696002083393711,0.174791181052873,0.0769949805991659,0.0575010661597306,,,,,0.521730134648092,1,0.097180164036522
